> BG_1
141.02459 68.25567
141.28624 68.07483
141.56724 67.92664
142.21533 67.65721
142.87023 67.405
143.57565 67.15565
144.26823 66.87365
144.5845 66.71432
144.89597 66.54578
145.23097 66.39159
145.58623 66.29283
146.27749 66.14309
146.94911 65.92174
147.28193 65.76922
147.60223 65.59186
147.89482 65.396
148.18696 65.19988
148.83489 64.87181
149.50774 64.59608
150.17131 64.29312
150.80888 63.93855
151.42587 63.55973
152.06135 63.21387
152.74194 62.93357
153.44102 62.70263
154.91089 62.31062
156.40327 62.01532
157.9208 61.78469
159.43624 61.54099
159.5266 61.52412
159.61697 61.50687
159.52305 61.4955
159.32375 61.42095
159.367 61.3222
160.363 61.3128
161.359 61.2961
162.353 61.2721
163.345 61.2409
165.013 61.3376
165.5691 61.72334
166.94938 62.24161
168.31357 62.80073
168.63286 62.94196
168.94116 63.10494
169.22919 63.30674
169.52303 63.49911
169.83628 63.63969
170.15681 63.76347
170.48368 63.8984
170.81419 64.02462
171.15026 64.138
171.48882 64.2436
171.84601 64.33606
172.20437 64.42464
172.55693 64.52773
172.90732 64.6384
173.25353 64.7565
173.58751 64.90578
173.89775 65.07312
174.21108 65.23477
174.54948 65.39376
174.89097 65.54621
175.58394 65.81796
176.29547 66.03632
177.0159 66.19392
177.74159 66.32699
178.47401 66.46764
180.00000 66.60929
180.00000 90.00000
-180.00000 90.00000
-180.00000 66.77621
-179.06181 66.92533
-179.0205 66.93222
-175.97508 67.31696
-172.91093 67.51254
-169.79046 67.59772
-168.317 68.0158
-168.135 68.125
-160.049 68.5409
-157.907 68.7299
-155.712 68.8908
-153.469 69.0226
-151.178 69.5037
-148.853 69.7539
-146.498 69.9723
-145.009 70.3029
-143.503 70.5207
-141.244 70.2505
-139.023 69.7515
-136.845 69.0245
-134.715 68.7704
-133.465 68.1612
-132.28 67.5431
-131.155 66.9168
-128.958 66.2394
-126.878 65.5325
-125.073 65.014
-123.338 64.4746
-122.505 63.844
-121.708 63.2089
-121.897 62.4506
-122.076 61.6921
-123.023 60.8445
-122.80439 60.60453
-122.63171 60.25917
-122.26168 59.74113
-121.94099 59.34643
-121.64497 59.05041
-121.42295 58.80373
-121.1516 58.50771
-120.92958 58.23635
-120.58422 57.94033
-120.38688 57.64431
-120.01685 57.15094
-119.7455 56.80558
-119.47414 56.41089
-119.15345 56.06553
-118.83276 55.64616
-118.51207 55.17746
-118.14204 54.85677
-117.77202 54.48674
-117.37732 54.04271
-117.03196 53.59868
-116.6126 53.15465
-116.16857 52.63661
-115.82321 52.11857
-115.37918 51.6252
-114.93514 51.10716
-114.46644 50.53979
-114.21976 50.16976
-113.82506 49.84907
-113.4797 49.40504
-113.13434 49.08435
-112.88766 48.813
-112.56697 48.49231
-112.27095 48.14695
-111.97493 47.87559
-111.6049 47.50557
-111.16087 47.03687
-110.71684 46.6175
-110.29747 46.09946
-109.85344 45.65543
-109.714 45.2379
-109.569 44.9271
-109.41604 44.62168
-109.25073 44.36454
-109.14053 44.10739
-108.95686 43.77678
-108.82828 43.55638
-108.77318 43.29924
-108.69971 42.91352
-108.49767 42.63802
-108.35074 42.3074
-108.22217 42.01353
-108.09359 41.71965
-107.96502 41.33394
-107.85482 41.05843
-107.74462 40.76456
-107.65278 40.37884
-107.48748 40.02987
-107.41401 39.64415
-107.21197 39.33191
-107.15686 39.12987
-107.04666 38.81763
-106.86299 38.52375
-106.69768 38.15641
-106.56911 37.89927
-106.38544 37.56866
-106.2385 37.29315
-106.0732 36.9809
-105.88953 36.63193
-105.70585 36.30132
-105.61402 36.08091
-105.46708 35.71356
-105.30177 35.36459
-105.13647 34.97887
-105.0079 34.61153
-104.89769 34.20745
-104.73239 33.89521
-104.62219 33.54623
-104.45688 33.19725
-104.23647 32.84827
-104.18137 32.53603
-104.0528 32.22379
-103.79566 31.76461
-103.63035 31.50746
-103.39158 31.12175
-103.28138 30.90135
-103.02424 30.57074
-102.89566 30.35033
-102.73036 29.96462
-102.87739 29.64044
-103.11528 29.30061
-103.28519 28.96077
-103.48909 28.6889
-103.72698 28.29809
-103.84592 28.04322
-104.1008 27.68639
-104.27071 27.41453
-104.49161 27.02372
-104.67851 26.71786
-103.95717 21.58626
-93.06208 17.94704
-93.06657 17.84669
-92.34591 17.71509
-91.64722 17.53328
-91.34077 17.39344
-91.05552 17.2143
-90.78552 17.03934
-90.64765 16.77463
-90.77499 16.48017
-90.28844 16.48477
-89.79197 16.48388
-89.3716 16.515
-88.8764 16.5222
-88.351 16.5583
-87.7228 16.4506
-86.9661 16.4759
-86.3195 16.6945
-85.6714 16.911
-84.9097 17.1066
-84.2479 17.344
-83.7058 17.4809
-82.8646 17.6257
-82.2442 17.6907
-81.6248 17.8016
-81.6893 18.3332
-81.7541 18.8647
-81.2563 18.9598
-80.7579 19.0536
-80.2095 19.1597
-79.6604 19.2642
-79.011 19.3815
-78.3607 19.4965
-77.6726 19.6228
-76.9834 19.7465
-76.5 20.1
-75.9 20.1
-75.2388 19.9902
-74.7486 20.0372
-73.9942 20.1659
-73.2385 20.2913
-72.3322 20.331
-72.0 20.5
-70.8 20.6
-69.5 20.4
-68.0218 19.687
-67.0405 19.7543
-66.0 20.5
-68.5 21.7
-68.0 23.5
-59.5 27.0
-51 27
-46.4 25.5
-45.7915 25.2542
> NB_1
154.225 -6.50689
154.54 -6.81779
154.73 -6.85808
154.533 -6.42324
154.545 -5.90097
154.592 -5.58051
154.978 -5.24012
154.992 -4.88657
154.955 -4.55028
154.7 -4.28294
154.359 -3.94845
154.256 -3.6121
154.035 -3.3268
153.882 -3.04097
153.711 -2.68759
153.542 -2.60389
153.39 -2.43572
153.119 -2.20029
152.916 -2.1502
152.578 -2.13414
152.155 -1.86475
151.816 -1.64562
151.427 -1.46017
151.089 -1.30833
150.717 -1.22404
150.344 -1.12276
150.023 -1.02138
149.769 -1.00453
149.481 -0.81847
149.27 -0.65021
148.913 -0.45692
148.724 -0.39186
148.344 -0.40946
147.859 -0.42635
147.354 -0.27465
147.059 -0.29351
146.595 -0.29022
145.919 -0.34916
145.497 -0.47327
145.033 -0.53411
144.357 -0.74188
143.808 -0.95057
143.26 -1.15956
142.922 -1.45354
142.626 -1.91593
142.394 -2.46221
142.246 -2.6931
142.449 -2.81358
142.633 -2.93233
142.936 -3.01814
143.172 -3.0531
143.508 -3.15594
143.743 -3.46045
144.368 -3.53117
144.807 -3.55013
145.399 -3.48507
146.11 -3.47062
146.415 -3.43769
146.836 -3.75493
146.918 -3.64099
146.999 -3.51435
147.083 -3.38515
147.162 -3.261
147.241 -3.15205
147.325 -3.05326
147.407 -2.96204
147.478 -2.90886
147.539 -2.88103
147.605 -2.87857
147.816 -2.81284
147.983 -2.92212
148.123 -3.02628
148.329 -3.14063
148.499 -3.22195
148.675 -3.30577
148.878 -3.39465
149.089 -3.46572
149.295 -3.52151
149.453 -3.54429
149.603 -3.56959
149.717 -3.57966
149.773 -3.5923
149.816 -3.61764
149.817 -3.61656
149.913 -3.49148
150.034 -3.37167
150.135 -3.27439
150.249 -3.20201
150.352 -3.14092
150.436 -3.09258
150.509 -3.06108
150.56 -3.05074
150.616 -3.04729
150.615 -3.08491
150.634 -3.16268
150.683 -3.23453
150.732 -3.29524
150.789 -3.32939
150.824 -3.34847
150.879 -3.33111
150.931 -3.3723
150.982 -3.41905
151.021 -3.47569
151.095 -3.54725
151.142 -3.58709
151.204 -3.60167
151.25 -3.60671
151.301 -3.65625
151.375 -3.7062
151.428 -3.75424
151.563 -3.66511
151.675 -3.76873
151.814 -3.72013
151.929 -3.67667
151.987 -3.6486
152.038 -3.63575
152.132 -3.66584
152.226 -3.73899
152.328 -3.82223
152.415 -3.90297
152.478 -3.97364
152.557 -4.03917
152.616 -4.1301
152.662 -4.18815
152.927 -4.60329
153.193 -5.01833
153.403 -5.36112
153.614 -5.70366
153.823 -6.04594
153.93 -6.265
154.225 -6.50689
> NZ_1
-108.797 -35.1319
-108.071 -35.2404
-107.343 -35.3445
-106.666 -35.3935
-105.988 -35.4388
-105.391 -35.5236
-104.793 -35.6055
-103.998 -35.6944
-103.202 -35.7781
-102.565 -35.8544
-101.926 -35.9274
-101.286 -35.997
-100.645 -36.0632
-99.5318 -36.1332
-98.4167 -36.1928
-97.4017 -36.2936
-97.4131 -36.871
-96.5515 -36.9209
-95.6889 -36.9646
-94.9095 -36.9851
-94.1298 -37.0006
-94.0931 -37.717
-93.9963 -38.4823
-93.0748 -38.4294
-93.0225 -38.9673
-92.3397 -38.9184
-91.6579 -38.8656
-91.6035 -39.3493
-91.5483 -39.8329
-91.5122 -40.2824
-91.4756 -40.7319
-91.391 -41.1025
-90.7391 -41.0823
-90.0876 -41.0585
-90.054 -41.4319
-89.2496 -41.3781
-88.4467 -41.3187
-87.4171 -41.2729
-87.3364 -41.5213
-86.2401 -41.3925
-85.1484 -41.2533
-84.487 -41.1909
-83.8269 -41.1247
-83.7162 -41.6737
-83.6037 -42.2225
-83.4538 -42.873
-83.4475 -42.9815
-82.5089 -42.8607
-82.3507 -43.639
-82.1377 -44.404
-81.9346 -44.9641
-81.1065 -44.876
-80.2811 -44.7819
-79.5858 -44.6655
-78.8933 -44.5449
-78.2065 -44.4111
-77.9902 -45.0916
-77.764 -45.5885
-77.6607 -45.7605
-76.6746 -45.6427
-76.0062 -45.6585
-75.8214 -44.8494
-75.7824 -44.0506
-75.6316 -43.6482
-75.558 -42.9722
-75.4017 -42.2845
-75.3969 -41.8256
-75.3922 -41.3666
-75.1889 -40.8628
-75.1948 -40.3589
-75.1278 -39.8131
-75.1495 -39.5644
-75.09923 -39.41019
-74.9883 -39.0681
-74.8359 -38.542
-74.6548 -38.1376
-74.5956 -37.5635
-74.4416 -36.7249
-74.2617 -36.1653
-73.8974 -35.5777
-73.6755 -34.8876
-73.2457 -34.2904
-72.9375 -33.8369
-72.861 -33.3585
-72.889 -32.7419
-72.7622 -32.3188
-72.6783 -31.5313
-72.6181 -30.9652
-72.5999 -30.1903
-72.5546 -29.5357
-72.4332 -28.9014
-72.1698 -28.2776
-71.9578 -27.7547
-71.8471 -27.2478
-71.7525 -26.6522
-71.6283 -25.8397
-71.5243 -25.0928
-71.4659 -24.2626
-71.3895 -23.5227
-71.3475 -22.7584
-71.3068 -21.9654
-71.2495 -21.2622
-71.3228 -20.7577
-71.3623 -20.2491
-71.4865 -19.8112
-71.7465 -19.2981
-72.2664 -18.7215
-72.7366 -18.2567
-73.3997 -17.747
-73.9493 -17.3735
-74.6095 -16.823
-75.2923 -16.3302
-75.9163 -15.7355
-76.4029 -15.2185
-76.7648 -14.8433
-77.1254 -14.4675
-77.6388 -13.9136
-78.1476 -13.3872
-78.4069 -13.0144
-78.6654 -12.6414
-79.1472 -11.8903
-79.6181 -11.2906
-79.9966 -10.5603
-80.3684 -9.92089
-80.701 -9.434
-81.0406 -8.6654
-81.3747 -7.98838
-81.5492 -7.30604
-81.784 -6.65544
-81.9541 -6.00265
-81.9985 -5.2534
-82.0098 -4.50353
-81.9258 -3.72131
-81.5989 -3.24451
-81.6519 -3.00021
-81.5318 -2.43745
-81.5985 -1.81384
-81.4146 -1.09547
-81.2294 -0.28445
-80.8866 0.43189
-80.5738 1.05338
-80.2917 1.54938
-79.7913 2.07369
-79.478 2.42697
-79.1646 2.78019
-78.6617 3.39204
-78.3419 4.06591
-78.08 4.83152
-77.9101 5.50529
-78.008 6.00453
-78.0504 6.05273
-78.0861 6.12184
-78.1293 6.23949
-78.1514 6.34345
-78.1946 6.46107
-78.265 6.50195
-78.3356 6.56364
-78.3997 6.66011
-78.4428 6.7568
-78.5419 6.85277
-78.599 6.94229
-78.6976 6.99653
-78.747 7.03058
-78.7619 7.09977
-78.7148 7.23227
-78.6463 7.33731
-78.7511 7.32893
-78.9818 7.31874
-79.2402 7.30109
-79.4697 7.22831
-79.6576 7.18385
-79.8456 7.1601
-80.0958 7.10068
-81.3423 7.09933
-81.4874 7.05516
-81.5843 7.03949
-81.741 7.06054
-81.8886 6.97836
-81.9436 6.94971
-82.0896 6.96742
-82.1252 7.00801
-82.2021 7.04084
-82.2734 7.12881
-82.3385 7.25127
-82.492 7.29605
-82.6171 7.30701
-82.6857 7.27797
-82.7482 7.28342
-82.6249 7.11804
-82.625 6.56231
-82.625 5.83296
-82.625 5.05417
-82.625 4.56303
-82.625 4.07188
-82.625 3.5949
-82.8064 3.11792
-83.3779 3.16485
-83.9225 3.13869
-84.4671 3.11226
-84.5667 2.53424
-84.5713 2.06618
-84.5759 1.59812
-85.3494 1.64441
-85.3861 0.8318
-86.2656 0.88046
-87.145 0.92891
-88.0245 0.97714
-88.9041 1.02514
-89.7836 1.0729
-90.6632 1.12041
-90.6973 1.73615
-91.5608 1.81659
-91.5376 2.01117
-92.1183 1.99009
-92.0902 2.19975
-92.2451 2.22695
-92.9279 2.29988
-93.6107 2.37248
-94.4044 2.43994
-95.1982 2.50694
-95.2241 2.22175
-96.1202 2.23785
-96.175 1.87283
-96.88 1.88568
-97.5851 1.89824
-97.5512 2.08841
-97.8463 2.07656
-98.3674 2.14463
-98.8886 2.21253
-98.9175 2.11218
-99.657 2.19007
-99.7389 2.26882
-99.8108 2.2726
-99.9129 2.27227
-100.047 2.29966
-100.066 2.20704
-100.394 2.2065
-100.644 2.2044
-101.067 2.21046
-101.196 2.1989
-101.203 2.24142
-101.512 2.23226
-101.438 2.16015
-101.356 2.10436
-101.27 2.0485
-101.149 1.98018
-101.049 1.90637
-100.974 1.83189
-100.908 1.74348
-100.973 1.67885
-100.964 1.65513
-101.074 1.51368
-101.047 1.47077
-101.153 1.38576
-101.195 1.42309
-101.315 1.35013
-101.348 1.39907
-101.423 1.33816
-101.487 1.38887
-101.58 1.31773
-101.644 1.40377
-101.825 1.33439
-101.959 1.26876
-102.082 1.20646
-102.181 1.13426
-102.24 0.71282
-102.21 0.70634
-102.253 0.3717
-102.294 0.15707
-102.319 -0.01548
-102.397 -0.50323
-102.524 -1.28284
-102.399 -1.28336
-102.462 -1.53269
-102.307 -1.59589
-102.402 -1.90746
-102.621 -1.90611
-102.687 -2.43571
-102.754 -2.93392
-102.566 -2.93572
-102.571 -3.43472
-102.735 -4.05639
-103.637 -3.95089
-104.539 -3.8444
-104.699 -4.15158
-105.38 -4.07847
-105.544 -4.56935
-106.253 -4.49391
-106.45 -5.04324
-106.587 -5.62383
-106.741 -5.6199
-106.752 -6.01875
-106.845 -6.0162
-106.95 -6.44278
-107.441 -6.3667
-107.607 -6.75924
-107.653 -7.18594
-107.88 -7.51409
-108.063 -8.24014
-108.192 -8.35695
-108.32 -9.14481
-109.038 -9.03537
-109.756 -8.92454
-109.857 -9.67656
-110.071 -9.66505
-110.218 -10.0804
-110.292 -10.8017
-110.447 -10.8224
-110.485 -11.3942
-110.675 -11.4724
-110.926 -11.9684
-111.077 -12.7417
-110.892 -12.7553
-111.007 -13.4108
-111.191 -13.3964
-111.266 -13.5413
-111.846 -13.4645
-112.426 -13.3863
-112.439 -13.8646
-112.581 -14.0619
-112.613 -14.718
-112.766 -14.7038
-112.869 -15.2478
-112.973 -15.7917
-113.066 -16.3513
-112.973 -16.3609
-113.165 -16.6703
-113.041 -16.6834
-113.241 -17.0515
-113.117 -17.065
-113.329 -17.5211
-113.174 -17.5384
-113.388 -17.9938
-113.264 -18.0081
-113.383 -18.4442
-113.52 -18.7579
-113.364 -18.7766
-113.623 -19.2852
-113.498 -19.3006
-113.697 -19.9675
-113.796 -20.321
-113.931 -20.5745
-114.087 -20.5993
-114.229 -21.1213
-114.2893 -21.42173
-114.12838 -21.31437
-113.78433 -21.41069
-113.47858 -21.60581
-113.18985 -21.82754
-112.90724 -22.05708
-112.61023 -22.27959
-112.2969 -22.47818
-111.97869 -22.62912
-111.65848 -22.77589
-111.41524 -22.95081
-111.36727 -23.21935
-111.5596 -23.3395
-111.7907 -23.27869
-111.8119 -23.27298
-111.871 -23.3267
-111.864 -23.475
-111.832 -23.7275
-111.763 -23.8598
-111.713 -24.032
-112.098 -24.1104
-112.123 -24.2224
-112.103 -24.4485
-112.048 -24.6591
-111.977 -24.8907
-111.978 -25.0266
-112.453 -25.0594
-112.443 -25.1985
-112.388 -25.4292
-112.366 -25.5642
-112.364 -25.6637
-112.437 -25.6827
-112.455 -25.786
-112.541 -25.7874
-112.55 -25.9259
-112.62 -25.9342
-112.672 -26.0379
-112.683 -26.2823
-112.658 -26.5538
-112.684 -26.8009
-112.947 -26.7241
-112.976 -26.8302
-113.112 -27.0143
-113.129 -27.2727
-113.133 -27.577
-113.001 -27.6074
-112.971 -27.8495
-112.955 -28.129
-112.934 -28.3794
-113.01 -28.3829
-113.021 -28.5495
-113.02 -28.7872
-112.956 -29.0088
-112.367 -29.1602
-111.806 -29.2656
-111.749 -29.5788
-111.773 -30.0247
-111.775 -30.1873
-111.797 -30.4248
-111.851 -30.6244
-111.885 -30.6658
-111.951 -31.0446
-111.978 -31.3862
-111.964 -31.3905
-112.023 -31.5362
-111.66 -31.5564
-111.202 -31.5638
-110.687 -31.715
-110.21 -31.9198
-109.791 -32.1152
-109.435 -32.4
-109.206 -32.6615
-108.972 -32.9365
-109.183 -33.0204
-109.41 -33.1401
-109.323 -33.3917
-109.205 -33.7019
-109.27 -33.9167
-109.277 -34.2037
-109.259 -34.5446
-108.797 -35.1319
> OK_1
147.33901 44.37912
148.02738 44.74625
148.85343 45.02161
149.5877 45.25106
150.27608 45.6182
151.01035 46.07712
151.69872 46.53603
152.61656 46.90317
153.25904 47.40798
153.94742 47.91279
154.6358 48.46349
155.81367 53.23601
155.81 55.0
156.48257 58.28025
156.66423 58.47069
156.93385 58.66221
157.22173 58.82568
158.53895 59.41447
159.90167 59.89271
161.30261 60.31497
162.71067 60.71348
164.1475 61.19601
163.345 61.2409
162.353 61.2721
161.359 61.2961
160.363 61.3128
159.367 61.3222
159.02133 61.3738
158.67342 61.33817
158.32434 61.31608
157.58697 61.29469
156.84929 61.29582
155.33122 61.33531
153.81407 61.40266
153.13573 61.43538
152.45693 61.46149
151.67306 61.49325
150.8912 61.557
150.51559 61.60547
150.14245 61.67003
149.8285 61.75216
149.52353 61.86337
149.20749 61.97408
148.88418 62.0617
148.56373 62.14657
148.25666 62.26977
146.963 61.8797
146.126 61.5698
145.306 61.2549
144.502 60.9351
143.715 60.6107
142.943 60.2817
142.187 59.9484
142.086 59.4786
141.988 59.0087
141.893 58.5387
141.8 58.0686
141.709 57.5985
141.621 57.1283
141.535 56.6581
141.451 56.1878
141.7 55.6503
141.943 55.1123
142.179 54.5738
143.25 54.0349
143.25 53.3843
143.25 53.0425
143.25 52.5418
143.25 51.6998
142.398 50.8574
142.521 50.3178
142.641 49.7781
142.761 49.2409
142.878 48.7036
142.96645 48.00406
142.85722 47.13025
142.5 45.25
147.33901 44.37912
> ON_1
129.055 29.3554
128.687 29.0321
128.321 28.7079
128.557 28.401
128.049 28.0528
127.599 27.7896
127.347 27.6615
127.417 27.4855
126.885 27.1491
126.745 27.0057
126.82 26.8106
126.477 26.5403
126.64223 24.86476
127.22642 25.20231
127.74647 25.62813
127.86871 25.76104
127.99296 25.89199
128.10637 25.98517
128.2273 26.06795
128.46288 26.28833
128.66449 26.54128
128.89605 26.80575
129.16149 27.03619
129.43985 27.2501
129.68417 27.50042
129.055 29.3554
> PS_1
132.63 30.4926
132.47112 30.30756
132.44125 30.15511
132.30331 29.8246
132.08034 29.5421
131.94116 29.39762
131.80492 29.25039
131.69413 29.11098
131.628 28.9874
131.524 28.8591
131.467 28.7508
131.309 28.4508
131.097 28.3182
130.649 28.1358
130.523 27.7094
130.211 27.2135
129.785 26.6709
129.36 26.1908
128.978 25.8591
128.462 25.4576
127.907 24.969
127.398 24.5029
126.901 24.1011
126.426 23.7606
125.954 23.4977
125.55 23.3799
124.80719 23.347
124.09109 23.33308
123.76453 23.30739
123.43735 23.3002
123.09965 23.33896
122.76721 23.41098
122.41218 23.49709
122.05754 23.5844
122.06105 23.35205
122.06105 23.10536
122.08572 22.73534
122.08572 22.35297
122.08572 21.98295
122.09806 21.48958
122.12272 21.08255
122.11039 20.67552
122.09806 20.26849
122.11039 19.81212
122.134 19.3178
122.673 19.1851
123.011 18.8065
123.348 18.4273
123.528 17.8356
123.296 17.4225
123.066 17.0092
122.914 16.374
123.378 16.0374
123.841 15.6999
124.38 15.2026
124.891 14.7042
125.15 14.1321
125.494 13.3056
125.686 12.8181
126.137 12.2653
126.24 11.6304
126.214 11.0599
126.573 10.2964
126.824 9.44925
127.053 8.75031
127.219 8.13649
127.234 7.29165
127.25 6.44683
127.459 5.89653
127.498 5.47404
127.836 5.22401
128.151 4.76318
128.387 4.33466
128.684 3.70046
128.998 3.11403
129.217 2.67063
129.246 1.92806
129.197 1.05932
129.989 0.68416
130.546 0.47488
131.102 0.26556
131.738 0.14974
132.373 0.0339
132.515 0.01706
132.651 0.81158
132.72 1.16455
132.734 1.72846
132.766 2.25688
132.817 2.53873
132.85 2.90828
132.795 3.31224
132.74 3.69833
132.79 4.11986
132.911 4.45382
133.032 4.78754
133.189 5.0162
133.24 5.34909
133.308 5.73427
133.429 5.96222
133.674 6.15594
133.989 6.33263
134.269 6.61025
134.521 6.99019
135.415 6.89507
136.183 6.98895
136.759 7.36771
137.144 7.61961
137.529 7.87117
137.982 8.5336
138.309 9.19616
138.359 9.37865
138.574 9.95256
138.71 10.6492
138.813 11.1214
138.87759 11.41005
140.1 11.9459
140.772 11.8578
141.608 11.9581
142.122 11.9852
142.961 12.0231
143.106 12.0301
143.143 12.265
143.239 12.4781
143.403 12.6947
143.51 12.8222
143.662 13.0577
143.771 13.2676
143.871 13.5409
143.903 13.6235
143.942 13.8108
143.976 14.087
144.082 14.6394
144.216 14.6557
144.334 14.8845
144.53 14.9167
144.453 15.5256
144.799 15.6531
144.792 16.1227
144.841 16.478
144.798 16.9793
144.671 17.4201
144.97 17.5346
144.773 17.8295
144.706 18.0198
144.663 18.1656
144.626 18.3591
144.601 18.7556
144.543 19.0727
144.527 19.1234
144.252 19.7253
144.137 19.7533
144.083 19.8577
143.97 20.1109
143.842 20.4178
143.575 20.3968
143.493 20.5325
143.392 20.7283
143.281 20.9619
143.321 21.0606
143.28 21.3203
143.218 21.659
143.15 21.9278
142.997 22.1385
142.774 22.3766
142.56 22.662
142.257 23.0091
140.496 24.9092
140.498 24.9176
140.475 25.6124
140.631 26.3289
140.66 26.737
140.643 27.4633
140.672 27.9407
140.402 28.5187
140.148 28.9754
139.907 29.6208
139.873 30.1282
139.724 30.711
139.659 31.3152
139.599 31.9825
139.394 32.5576
139.412 32.8
138.066 33.7495
137.546 33.4046
137.03 33.0526
136.524 32.8681
136.025 32.686
135.612 32.5372
135.356 32.46
135.026 32.3264
134.691 32.1997
134.042 31.8821
133.5 31.5152
133.197 31.2162
132.965 30.9698
132.824 30.7544
132.63 30.4926
> RI_1
-108.669 21.7739
-108.784 21.6428
-108.868 21.536
-108.936 21.4513
-108.977 21.347
-108.809 21.2529
-108.915 21.0679
-109.013 20.949
-109.111 20.824
-109.194 20.7392
-109.261 20.6426
-109.285 20.5584
-109.187 20.4995
-109.215 20.3973
-109.319 20.2423
-109.378 20.1757
-109.373 20.1418
-109.45 20.0271
-109.16 19.8065
-108.903 19.6255
-108.896 19.5496
-108.534 19.3837
-108.198 19.2235
-108.233 19.1073
-107.816 18.936
-107.523 18.8632
-107.272 18.7561
-107.002 18.6471
-106.756 18.5899
-106.527 18.5444
-106.28787 18.52302
-106.237 18.819
-105.53 18.5594
-105.546 18.9807
-105.739 19.1644
-105.949 19.4019
-106.121 19.6437
-106.271 19.9158
-106.352 20.2027
-106.385 20.4281
-106.387 20.6379
-106.381 20.8397
-106.442 21.1208
-106.525 21.1838
-106.551 21.2355
-106.624 21.3106
-106.757 21.483
-106.808 21.6403
-106.862 21.7156
-106.89 21.7992
-107.046 21.7536
-107.171 21.7522
-107.393 21.7478
-107.586 21.7417
-107.774 21.7397
-107.928 21.6861
-108.114 21.72
-108.397 21.8348
-108.582 21.9047
-108.669 21.7739
> SA_1
-12.7456 -28.2133
-13.2716 -28.321
-13.4823 -27.4429
-13.6896 -26.5644
-13.8156 -26.5856
-14.0485 -25.7376
-13.6632 -25.648
-13.8106 -24.8874
-13.2801 -24.7771
-13.4259 -24.1458
-13.5703 -23.5143
-13.6637 -23.5442
-13.8293 -22.8292
-13.3398 -22.7302
-12.8511 -22.6298
-12.9102 -22.379
-12.3643 -22.2671
-11.8192 -22.1534
-11.9359 -21.7522
-11.8495 -21.7351
-12.0066 -21.2091
-11.7632 -21.1759
-11.9708 -20.2991
-11.8522 -20.2784
-11.9446 -19.8248
-12.2626 -19.9353
-12.3703 -19.3409
-12.4772 -18.7465
-12.7593 -18.7845
-12.8598 -18.2872
-12.9598 -17.7898
-13.5189 -17.893
-14.0786 -17.9946
-14.2242 -17.3859
-14.3688 -16.777
-14.2381 -16.7645
-14.3024 -16.4327
-13.7702 -16.3229
-13.2386 -16.2117
-13.3835 -15.6882
-13.2261 -15.6632
-13.4352 -14.8494
-13.6428 -14.0355
-14.4784 -14.2077
-14.5391 -13.7366
-14.5996 -13.2655
-14.4102 -13.2181
-14.5501 -12.577
-14.791 -12.6562
-14.8611 -12.3196
-14.9077 -12.339
-15.0058 -11.8853
-14.5115 -11.7706
-14.0177 -11.6551
-13.5243 -11.5387
-13.0313 -11.4215
-13.1736 -10.6231
-13.3151 -9.82468
-13.1663 -9.79444
-13.2482 -9.27648
-13.023 -9.22523
-13.1911 -8.37401
-13.3574 -8.41071
-13.4894 -7.88908
-13.621 -7.3674
-12.8068 -7.16482
-11.9933 -6.96082
-11.1805 -6.75542
-11.2671 -6.02023
-11.0222 -5.93021
-11.1669 -5.37706
-11.5161 -5.41504
-11.6044 -4.94231
-12.0185 -5.02557
-12.1445 -4.60882
-12.0386 -4.58743
-12.0968 -4.10303
-11.7655 -3.97199
-11.8975 -3.49273
-12.0293 -3.01345
-11.8336 -2.85504
-11.9989 -2.40025
-12.1641 -1.94545
-12.7014 -2.09908
-12.9298 -1.50722
-13.158 -0.91535
-13.9087 -1.10824
-14.6594 -1.30094
-15.4103 -1.49342
-15.5652 -1.07324
-15.8406 -1.1432
-16.0372 -0.51963
-16.2522 -0.5562
-16.4982 0.29895
-16.7569 0.26859
-17.3229 0.14961
-17.8889 0.03061
-18.3693 -0.07275
-18.8497 -0.17611
-19.6747 -0.33338
-20.4899 -0.49671
-21.0168 -0.58849
-21.5437 -0.68022
-22.3813 -0.79639
-22.9355 -0.8804
-23.4897 -0.96432
-24.0507 -1.03387
-24.6117 -1.10331
-24.8206 -0.24459
-25.0294 0.61413
-25.6591 0.55617
-26.2887 0.49814
-26.474 1.15918
-27.3153 1.06184
-27.8309 1.00748
-28.3465 0.95303
-29.2096 0.84891
-29.9203 0.7974
-30.0269 1.60709
-30.7358 1.64269
-30.8113 2.44874
-30.8868 3.25477
-30.9625 4.06081
-31.4374 4.03611
-31.9122 4.01114
-32.387 3.9859
-32.8617 3.96038
-32.9198 4.80377
-32.978 5.64716
-33.5068 5.64946
-33.5136 6.07619
-33.6203 6.10421
-33.6244 6.6176
-34.4937 6.61577
-35.3629 6.61393
-35.3665 6.93495
-36.0469 7.02322
-36.0577 7.36342
-36.8514 7.40089
-36.8648 7.65432
-37.5356 7.67935
-38.2065 7.70334
-38.221 8.13953
-38.7009 8.15934
-39.1808 8.17858
-39.6608 8.19726
-40.1408 8.21537
-40.1196 8.81526
-40.6522 8.8406
-40.6402 9.37285
-40.8648 9.38937
-40.8615 9.97269
-41.0829 9.97939
-41.0871 10.7869
-41.5592 10.8121
-42.0313 10.8365
-42.5035 10.8602
-42.9758 10.8832
-43.4482 10.9055
-43.9206 10.927
-43.9026 11.5062
-43.8845 12.0854
-44.2775 12.1008
